tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,12,123920,3,,Gregoire Jacq,U,,FRA,23.69,201967,,Q,Federico Bertuccioli,U,,ITA,17.93,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,416,100,,
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,13,126127,5,,Benjamin Bonzi,U,,FRA,20.11,105061,,,Filippo Leonardi,R,,ITA,28.57,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,455,89,636,43
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,14,126504,,,Andrea Pellegrino,R,,ITA,19.32,127166,,WC,Alessandro Ceppellini,R,,ITA,19.78,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,692,36,1921,1
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,15,126271,,Q,Gianluca Beghi,U,,ITA,25.01,123855,,,Daniele Capecchi,U,,ITA,20.77,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,673,38
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,16,106431,2,,Francisco Bahamonde,R,,ARG,19.69,132482,,WC,Liam Caruana,U,,USA,18.49,6-4 1-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,356,129,1245,5
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,17,105948,1,WC,Federico Coria,R,,ARG,24.36,104334,,PR,Alberto Brizzi,R,,ITA,32.31,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,343,136,1633,2
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,18,109640,,,Andrea Basso,L,,ITA,22.78,122641,,Q,Tommaso Gabrieli,U,,ITA,23.08,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,807,23,,
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,19,124186,4,,Alexandre Muller,U,,FRA,19.46,105998,,,Eduardo Dischinger,R,,BRA,24.17,6-2 1-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,449,90,784,25
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,20,105882,7,,Stefano Travaglia,U,,ITA,24.58,133872,,WC,Enrico Dalla Valle,U,,ITA,18.33,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,558,57,1210,6
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,21,105895,8,,Omar Giacalone,R,,ITA,24.52,127798,,,Cristian Carli,U,,ITA,20.31,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,557,58,901,17
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,22,123920,3,,Gregoire Jacq,U,,FRA,23.69,105918,,Q,Alessandro Colella,L,,ITA,24.44,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,416,100,999,12
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,23,126504,,,Andrea Pellegrino,R,,ITA,19.32,126127,5,,Benjamin Bonzi,U,,FRA,20.11,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,692,36,455,89
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,24,106431,2,,Francisco Bahamonde,R,,ARG,19.69,126271,,Q,Gianluca Beghi,U,,ITA,25.01,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,356,129,,
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,25,105948,1,WC,Federico Coria,R,,ARG,24.36,109640,,,Andrea Basso,L,,ITA,22.78,3-6 6-4 7-5,3,QF,,,,,,,,,,,,,,,,,,,,343,136,807,23
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,26,105882,7,,Stefano Travaglia,U,,ITA,24.58,124186,4,,Alexandre Muller,U,,FRA,19.46,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,558,57,449,90
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,27,123920,3,,Gregoire Jacq,U,,FRA,23.69,105895,8,,Omar Giacalone,R,,ITA,24.52,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,416,100,557,58
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,28,126504,,,Andrea Pellegrino,R,,ITA,19.32,106431,2,,Francisco Bahamonde,R,,ARG,19.69,4-6 6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,692,36,356,129
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,29,105948,1,WC,Federico Coria,R,,ARG,24.36,105882,7,,Stefano Travaglia,U,,ITA,24.58,6-3 2-6 6-2,3,SF,,,,,,,,,,,,,,,,,,,,343,136,558,57
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,30,126504,,,Andrea Pellegrino,R,,ITA,19.32,123920,3,,Gregoire Jacq,U,,FRA,23.69,7-5 6-1,3,SF,,,,,,,,,,,,,,,,,,,,692,36,416,100
2016-M-FU-ITA-21A-2016,Italy F21,Clay,,S,20160718,31,126504,,,Andrea Pellegrino,R,,ITA,19.32,105948,1,WC,Federico Coria,R,,ARG,24.36,7-5 6-1,3,F,,,,,,,,,,,,,,,,,,,,692,36,343,136
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,1,105827,1,,Laurynas Grigelis,R,183,LTU,24.93,202218,,Q,Lev Kazakov,U,,RUS,17.83,6-0 7-5,3,R32,,,,,,,,,,,,,,,,,,,,436,93,,
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,2,123917,,WC,Aleksas Tverijonas,U,,LTU,23.84,120270,,Q,Edgars Manusis,U,,LAT,29.40,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,3,123809,,SE,Ivan Gakhov,L,,RUS,19.70,200515,,Q,Edoardo Sardella,U,,ITA,19.15,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,2143,1,,
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,4,108748,8,,Lukas Mugevicius,R,,LTU,21.61,123915,,,Arturs Lazdins,R,,LAT,19.27,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,732,31,1337,4
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,5,108761,3,,Mikelis Libietis,U,,LAT,24.02,126630,,,Ivan Liutarevich,U,,BLR,20.41,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,476,81,1198,6
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,6,144703,,,Ivan Davydov,R,,RUS,19.75,126591,,,Jan Zielinski,R,,POL,19.67,3-6 6-1 7-5,3,R32,,,,,,,,,,,,,,,,,,,,913,16,1014,11
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,7,105236,,,Pirmin Haenle,R,,GER,27.71,133450,,,David Volfson,R,,CAN,18.84,7-6(3) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,903,17,1251,5
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,8,105886,7,,Anton Galkin,U,,RUS,24.57,202219,,WC,Tomas Vaise,U,,LTU,18.49,6-1 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,691,36,,
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,9,110596,5,,Fred Simonsson,R,,SWE,21.64,105602,,,Ilya Lebedev,U,,RUS,25.96,0-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,678,37,1026,11
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,10,144742,,,Michal Dembek,U,,POL,18.95,126689,,WC,Tadas Babelis,U,,LTU,19.39,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1116,8,1349,4
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,11,144915,,Q,Mikalai Haliak,R,,BLR,17.93,122257,,Q,Esteban Bruna,U,,CHI,21.49,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,1500,3
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,12,105088,4,,Laurent Rochette,R,,FRA,28.45,121726,,,Bartosz Wojnar,U,,POL,22.81,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,481,79,1278,5
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,13,108772,,WC,Julius Tverijonas,R,,LTU,22.09,122538,6,,Nicolas Alberto Arreche,U,,ARG,21.84,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,683,37
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,14,126391,,Q,Dmitry Mnushkin,U,,RUS,20.22,134428,,Q,Mika Kosonen,R,,FIN,21.48,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1656,2,1921,1
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,15,119819,,Q,Krisjanis Stabins,U,,LAT,27.06,111197,,,Jonathan Mridha,R,,SWE,21.28,7-6(4) 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,955,14
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,16,105523,2,,Claudio Fortuna,L,,ITA,26.25,127037,,,Roy Sarut De Valk,U,,NED,24.55,7-6(4) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,487,77,1003,12
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,17,105827,1,,Laurynas Grigelis,R,183,LTU,24.93,123917,,WC,Aleksas Tverijonas,U,,LTU,23.84,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,436,93,,
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,18,123809,,SE,Ivan Gakhov,L,,RUS,19.70,108748,8,,Lukas Mugevicius,R,,LTU,21.61,6-1 4-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,,2143,1,732,31
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,19,108761,3,,Mikelis Libietis,U,,LAT,24.02,144703,,,Ivan Davydov,R,,RUS,19.75,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,476,81,913,16
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,20,105236,,,Pirmin Haenle,R,,GER,27.71,105886,7,,Anton Galkin,U,,RUS,24.57,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,903,17,691,36
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,21,110596,5,,Fred Simonsson,R,,SWE,21.64,144742,,,Michal Dembek,U,,POL,18.95,4-6 6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,678,37,1116,8
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,22,144915,,Q,Mikalai Haliak,R,,BLR,17.93,105088,4,,Laurent Rochette,R,,FRA,28.45,6-7(5) 6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,481,79
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,23,108772,,WC,Julius Tverijonas,R,,LTU,22.09,126391,,Q,Dmitry Mnushkin,U,,RUS,20.22,6-7(4) 6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,1656,2
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,24,119819,,Q,Krisjanis Stabins,U,,LAT,27.06,105523,2,,Claudio Fortuna,L,,ITA,26.25,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,487,77
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,25,123809,,SE,Ivan Gakhov,L,,RUS,19.70,105827,1,,Laurynas Grigelis,R,183,LTU,24.93,2-6 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,2143,1,436,93
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,26,108761,3,,Mikelis Libietis,U,,LAT,24.02,105236,,,Pirmin Haenle,R,,GER,27.71,4-6 6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,,476,81,903,17
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,27,110596,5,,Fred Simonsson,R,,SWE,21.64,144915,,Q,Mikalai Haliak,R,,BLR,17.93,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,678,37,,
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,28,119819,,Q,Krisjanis Stabins,U,,LAT,27.06,108772,,WC,Julius Tverijonas,R,,LTU,22.09,6-2 6-0,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,29,108761,3,,Mikelis Libietis,U,,LAT,24.02,123809,,SE,Ivan Gakhov,L,,RUS,19.70,7-6(6) 5-7 6-3,3,SF,,,,,,,,,,,,,,,,,,,,476,81,2143,1
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,30,119819,,Q,Krisjanis Stabins,U,,LAT,27.06,110596,5,,Fred Simonsson,R,,SWE,21.64,6-4 7-6(6),3,SF,,,,,,,,,,,,,,,,,,,,,,678,37
2016-M-FU-LTU-01A-2016,Lithuania F1,Clay,,S,20160718,31,108761,3,,Mikelis Libietis,U,,LAT,24.02,119819,,Q,Krisjanis Stabins,U,,LAT,27.06,6-2 6-7(2) 6-0,3,F,,,,,,,,,,,,,,,,,,,,476,81,,
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,1,105924,1,,Richard Gabb,R,,GBR,24.43,134784,,,Maxime Petel,U,,FRA,19.24,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,448,90,984,12
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,2,132686,,,Nuno Borges,R,,POR,19.41,133201,,WC,Guilherme Wojciechowski Osorio,U,,BRA,17.81,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1241,5,1543,2
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,3,126353,,,Nuno Deus,U,,POR,21.20,126652,,Q,Jay Clarke,R,,GBR,17.98,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1029,11,1611,2
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,4,138652,8,,Hugo Voljacques,R,,FRA,23.55,144813,,Q,Benjamin Hannestad,R,,DEN,19.42,6-1 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,818,22,1416,3
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,5,110779,3,,Jonny Omara,R,,GBR,21.38,200376,,,Victor Poncelet,U,,BEL,18.56,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,608,46,1076,9
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,6,127326,,,Ben Fatael,U,,ISR,19.13,125793,,,Vitalii Shcherba,U,,UKR,19.32,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,878,18,1214,6
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,7,130550,,Q,Victor Ouvrard,U,,FRA,24.18,122591,,,Ram Kapach,U,,ISR,19.47,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1632,2,1157,7
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,8,122368,,WC,Joao Monteiro,U,,POR,22.56,144675,7,,Baptiste Crepatte,U,,FRA,21.82,7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,787,25
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,9,106295,5,,Scott Clayton,U,,GBR,22.43,134838,,Q,Sergi Fontcuberta,U,,ESP,19.35,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,742,30,,
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,10,106406,,,Alon Elia,U,,ISR,21.10,126358,,Q,Motvey Radionov,U,,ISR,19.16,6-2 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,945,15,1484,3
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,11,126748,,Q,Juan Pablo Canas Garcia,U,,ESP,19.36,110467,,,Artur Completo,R,,POR,22.40,3-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,2063,1,1185,6
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,12,126409,4,,Hugo Grenier,U,,FRA,20.32,133404,,WC,Alexander Centenari,R,,USA,26.76,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,601,48,1327,4
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,13,131889,,Q,Fran Zvonimir Zgombic,U,,CRO,20.48,104936,6,,Jorge Hernando Ruano,U,,ESP,29.13,6-3 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,1285,5,741,30
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,14,121938,,,Hunter Reese,R,,USA,23.52,125789,,Q,Felipe Cunha Silva,R,,POR,19.30,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1074,9,1264,5
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,15,120798,,,Hans Hach Verdugo,U,,MEX,26.68,200374,,WC,Nicolas Alvarez Varona,U,,ESP,15.17,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1128,8,2063,1
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,16,106350,2,,Andre Gaspar Murta,U,,POR,21.94,122027,,,Romain Bauvy,U,,FRA,22.05,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,555,59,1131,8
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,17,132686,,,Nuno Borges,R,,POR,19.41,105924,1,,Richard Gabb,R,,GBR,24.43,1-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,1241,5,448,90
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,18,138652,8,,Hugo Voljacques,R,,FRA,23.55,126353,,,Nuno Deus,U,,POR,21.20,7-5 5-7 6-4,3,R16,,,,,,,,,,,,,,,,,,,,818,22,1029,11
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,19,127326,,,Ben Fatael,U,,ISR,19.13,110779,3,,Jonny Omara,R,,GBR,21.38,7-6(5) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,878,18,608,46
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,20,122368,,WC,Joao Monteiro,U,,POR,22.56,130550,,Q,Victor Ouvrard,U,,FRA,24.18,6-3 4-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,1632,2
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,21,106406,,,Alon Elia,U,,ISR,21.10,106295,5,,Scott Clayton,U,,GBR,22.43,7-5 3-6 7-6(10),3,R16,,,,,,,,,,,,,,,,,,,,945,15,742,30
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,22,126409,4,,Hugo Grenier,U,,FRA,20.32,126748,,Q,Juan Pablo Canas Garcia,U,,ESP,19.36,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,601,48,2063,1
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,23,121938,,,Hunter Reese,R,,USA,23.52,131889,,Q,Fran Zvonimir Zgombic,U,,CRO,20.48,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,1074,9,1285,5
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,24,106350,2,,Andre Gaspar Murta,U,,POR,21.94,120798,,,Hans Hach Verdugo,U,,MEX,26.68,1-6 6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,,555,59,1128,8
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,25,138652,8,,Hugo Voljacques,R,,FRA,23.55,132686,,,Nuno Borges,R,,POR,19.41,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,818,22,1241,5
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,26,127326,,,Ben Fatael,U,,ISR,19.13,122368,,WC,Joao Monteiro,U,,POR,22.56,6-7(4) 7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,878,18,,
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,27,126409,4,,Hugo Grenier,U,,FRA,20.32,106406,,,Alon Elia,U,,ISR,21.10,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,601,48,945,15
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,28,106350,2,,Andre Gaspar Murta,U,,POR,21.94,121938,,,Hunter Reese,R,,USA,23.52,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,555,59,1074,9
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,29,127326,,,Ben Fatael,U,,ISR,19.13,138652,8,,Hugo Voljacques,R,,FRA,23.55,7-6(5) 6-1,3,SF,,,,,,,,,,,,,,,,,,,,878,18,818,22
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,30,106350,2,,Andre Gaspar Murta,U,,POR,21.94,126409,4,,Hugo Grenier,U,,FRA,20.32,3-6 6-2 7-6(4),3,SF,,,,,,,,,,,,,,,,,,,,555,59,601,48
2016-M-FU-POR-09A-2016,Portugal F9,Hard,,S,20160718,31,127326,,,Ben Fatael,U,,ISR,19.13,106350,2,,Andre Gaspar Murta,U,,POR,21.94,7-6(2) 6-4,3,F,,,,,,,,,,,,,,,,,,,,878,18,555,59
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,1,106021,1,,Dragos Dima,R,,ROU,24.09,110708,,,Luca George Tatomir,R,,ROU,20.91,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,363,125,1216,6
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,2,105986,,,Colin Van Beem,U,,NED,24.22,144787,,,Gabriel Petit,R,,FRA,20.91,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,900,17,895,17
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,3,126613,,,Bogdan Borza,L,,ROU,19.29,122592,,,Orel Ovil,R,,ISR,19.74,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1043,10,1495,3
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,4,103574,6,,Teodor Dacian Craciun,R,,ROU,36.11,126492,,,Marc Dijkhuizen,L,,NED,20.30,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,722,31,1252,5
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,5,126183,4,,Mariano Kestelboim,R,,ARG,20.45,144808,,WC,Daniel Cozma,U,,ROU,18.22,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,606,47,1811,1
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,6,200174,,WC,Razvan Bobleaga,U,,ROU,17.91,133550,,Q,Davide Albertoni,R,,ITA,20.46,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1656,2,1704,1
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,7,132958,,,George Botezan,R,,ROU,19.45,111163,,Q,Vlad Victor Cornea,L,,ROU,22.81,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1353,4,1290,5
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,8,121896,7,,Gabor Borsos,U,,HUN,25.05,144928,,,Matteo Tinelli,U,,ITA,19.45,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,786,25,1076,9
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,9,125832,5,,Jordan Ubiergo,U,,FRA,22.98,132991,,Q,Andrei Marinescu,R,,ROU,20.41,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,716,32,1521,2
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,10,138353,,,Sergiu Ioan Bucur,R,,ROU,19.27,202076,,Q,Valentin Popescu,U,,ROU,17.48,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1633,2,,
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,11,106389,,,Andrei Stefan Apostol,R,,ROU,21.39,133946,,WC,Vlad Andrei Dumitru,U,,ROU,19.19,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,829,21,,
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,12,105172,3,,Miliaan Niesten,U,,NED,28.06,126202,,Q,Andrei Patrui,U,,ROU,20.05,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,501,73,,
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,13,121497,8,,Mircea Alexandru Jecan,L,,ROU,28.13,106199,,,Darius Florin Bragusi,U,,ROU,23.08,7-6(6) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,801,24,1383,3
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,14,202150,,Q,Dan Alexandru Tomescu,U,,ROU,17.30,110709,,WC,Andrei Cociasu,R,,ROU,24.02,7-6(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,15,200255,,Q,Alexander Weis,U,,ITA,19.23,126308,,Q,Alexandru Vasile Manole,U,,ROU,17.82,2-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1669,2,1633,2
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,16,126102,,,Nicolae Frunza,R,,ROU,18.67,106169,2,,Vladyslav Manafov,U,,UKR,23.24,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,896,17,464,85
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,17,106021,1,,Dragos Dima,R,,ROU,24.09,105986,,,Colin Van Beem,U,,NED,24.22,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,363,125,900,17
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,18,126613,,,Bogdan Borza,L,,ROU,19.29,103574,6,,Teodor Dacian Craciun,R,,ROU,36.11,6-4 2-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,1043,10,722,31
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,19,126183,4,,Mariano Kestelboim,R,,ARG,20.45,200174,,WC,Razvan Bobleaga,U,,ROU,17.91,6-2 5-7 6-2,3,R16,,,,,,,,,,,,,,,,,,,,606,47,1656,2
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,20,121896,7,,Gabor Borsos,U,,HUN,25.05,132958,,,George Botezan,R,,ROU,19.45,3-6 6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,786,25,1353,4
2016-M-FU-ROU-09A-2016,Romania F9,Clay,,S,20160718,21,125832,5,,Jordan Ubiergo,U,,FRA,22.98,138353,,,Sergiu Ioan Bucur,R,,ROU,19.27,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,716,32,1633,2
